date,open,close,high,low,volume
2025-09-02,30.93,30.54,31.46,30.1,5005435.0
2025-09-03,30.53,30.03,30.82,30.02,4539279.0
2025-09-04,30.04,30.26,30.31,29.76,4003315.0
2025-09-05,30.42,30.75,30.82,29.62,6105716.0
2025-09-08,30.65,30.97,30.97,30.61,3844239.0
2025-09-09,30.87,30.68,30.96,30.38,4753621.0
2025-09-10,30.65,30.45,30.81,30.38,3484793.0
2025-09-11,30.35,30.54,30.55,29.96,5060761.0
2025-09-12,30.55,30.1,30.63,30.07,4612645.0
2025-09-15,30.12,29.8,30.19,29.63,5523809.0
2025-09-16,29.81,29.55,29.82,29.42,4455837.0
2025-09-17,29.55,29.42,29.82,29.31,5652706.0
2025-09-18,29.42,28.8,29.48,28.63,7568076.0
2025-09-19,28.78,28.9,28.96,28.51,5376600.0
2025-09-22,28.88,28.15,28.88,28.03,8686200.0
2025-09-23,28.11,27.85,28.14,27.36,7051039.0
2025-09-24,27.78,27.97,28.03,27.66,3427980.0
2025-09-25,27.98,27.89,28.2,27.7,4281080.0
2025-09-26,27.7,27.6,27.85,27.4,4653881.0
2025-09-29,27.6,27.43,27.69,27.1,6398432.0
2025-09-30,27.31,27.43,27.59,27.31,3873949.0
2025-10-09,27.44,27.19,27.51,26.97,6723419.0
2025-10-10,27.15,27.26,27.36,27.09,4165116.0
2025-10-13,26.95,26.92,26.98,26.76,5097393.0
2025-10-14,26.92,27.23,27.37,26.92,5889413.0
2025-10-15,27.23,27.4,27.42,27.13,4104676.0
2025-10-16,27.25,27.43,27.5,27.23,4874602.0
2025-10-17,27.43,27.44,27.7,27.23,4956735.0
2025-10-20,27.56,27.47,27.7,27.3,4514290.0
2025-10-21,27.45,27.48,27.51,27.32,2981067.0
2025-10-22,27.48,27.89,27.96,27.4,5473888.0
2025-10-23,27.92,27.82,27.95,27.57,3128526.0
2025-10-24,27.83,27.64,27.89,27.6,2821300.0
2025-10-27,27.72,27.52,27.74,27.49,3499434.0
2025-10-28,27.52,27.26,27.57,27.25,2998327.0
2025-10-29,27.25,27.34,27.35,27.12,3069311.0
2025-10-30,27.52,27.69,28.02,27.52,7205925.0
2025-10-31,27.7,27.99,28.03,27.53,4507466.0
2025-11-03,28.03,28.17,28.23,27.86,3496677.0
2025-11-04,28.17,27.89,28.27,27.78,3294800.0
2025-11-05,27.86,28.16,28.16,27.68,3078675.0
2025-11-06,28.22,28.13,28.35,27.93,3211462.0
2025-11-07,28.11,28.4,28.5,28.02,3467233.0
2025-11-10,28.43,29.05,29.08,28.3,5281450.0
2025-11-11,29.04,28.93,29.15,28.7,3902321.0
2025-11-12,28.93,28.82,29.2,28.76,3547144.0
2025-11-13,28.87,29.07,29.1,28.78,2985570.0
2025-11-14,29.05,28.83,29.25,28.82,3035373.0
2025-11-17,28.8,28.45,28.8,28.31,3683611.0
2025-11-18,28.45,28.32,28.57,28.13,2762299.0
2025-11-19,28.38,28.6,28.74,28.38,3413654.0
2025-11-20,28.58,28.36,28.68,28.21,2429954.0
2025-11-21,28.3,28.04,28.4,27.77,3676200.0
2025-11-24,28.15,27.98,28.32,27.89,3128000.0
2025-11-25,27.99,27.7,28.11,27.69,4226619.0
2025-11-26,27.76,27.9,28.07,27.69,2524280.0
2025-11-27,28.09,27.77,28.09,27.75,2383600.0
2025-11-28,27.88,27.68,27.88,27.54,3100679.0
2025-12-01,27.91,28.29,28.5,27.86,5310776.0
2025-12-02,28.32,28.5,28.78,28.15,4628300.0
2025-12-03,28.6,28.52,28.6,28.25,2394877.0
2025-12-04,28.52,28.15,28.54,28.06,2278700.0
2025-12-05,28.15,27.98,28.26,27.71,3170899.0
2025-12-08,28.01,27.61,28.03,27.52,4952837.0
2025-12-09,27.64,27.37,27.69,27.37,2743500.0
2025-12-10,27.32,27.46,27.56,27.15,2226721.0
2025-12-11,27.41,27.55,27.6,27.32,2072105.0
2025-12-12,27.55,27.45,27.65,27.3,2346057.0
2025-12-15,27.45,27.51,27.78,27.41,2615354.0
2025-12-16,27.45,27.47,27.69,27.32,2435559.0
2025-12-17,27.46,27.9,27.95,27.33,5105768.0
2025-12-18,27.77,28.13,28.23,27.73,3758865.0
2025-12-19,28.23,28.27,28.48,28.03,4852300.0
2025-12-22,28.45,27.93,28.45,27.92,4585208.0
2025-12-23,27.99,27.74,27.99,27.58,3328250.0
2025-12-24,27.7,27.62,27.74,27.53,3064919.0
2025-12-25,27.66,27.76,27.84,27.55,2526503.0
2025-12-26,27.7,27.54,27.76,27.46,3346888.0
2025-12-29,27.5,27.6,27.75,27.45,3282500.0
2025-12-30,27.61,27.35,27.61,27.22,3981126.0
2025-12-31,27.35,27.06,27.38,27.01,5443563.0
2026-01-05,27.06,27.38,27.4,27.06,4377455.0
2026-01-06,27.4,27.58,27.6,27.28,4265160.0
2026-01-07,27.58,27.3,27.59,27.29,3558048.0
2026-01-08,27.27,27.26,27.34,27.1,4110574.0
2026-01-09,27.26,27.84,27.89,27.22,7055313.0
2026-01-12,27.99,27.86,27.99,27.71,5356579.0
2026-01-13,27.88,27.76,28.19,27.59,7128823.0
2026-01-14,27.76,27.6,28.18,27.39,5663490.0
2026-01-15,27.59,27.96,28.11,27.4,4993178.0
2026-01-16,27.96,27.42,28.1,27.38,4580478.0
2026-01-19,27.38,27.7,27.71,27.32,4206782.0
2026-01-20,27.64,28.25,28.45,27.56,7901511.0
2026-01-21,28.24,27.9,28.38,27.78,4081287.0
2026-01-22,27.91,28.32,28.32,27.74,4952599.0
2026-01-23,28.29,28.49,28.65,28.21,5287900.0
2026-01-26,28.4,28.06,28.6,27.81,6196547.0
2026-01-27,27.93,27.84,28.17,27.6,3481900.0
2026-01-28,27.85,27.5,27.88,27.4,5038200.0
2026-01-29,27.49,28.09,28.16,27.45,5752631.0
2026-01-30,28.18,27.68,28.28,27.54,4093776.0
2026-02-02,27.68,27.13,27.97,27.08,6004867.0
2026-02-03,27.2,26.88,27.5,26.5,7228783.0
2026-02-04,26.8,26.95,27.0,26.7,4267100.0
2026-02-05,27.05,27.72,28.08,27.0,9615379.0
2026-02-06,27.51,27.62,27.92,27.51,5897676.0
2026-02-09,27.69,27.6,27.88,27.42,5163272.0
2026-02-10,27.65,27.92,27.99,27.48,4075059.0
2026-02-11,27.84,27.64,27.99,27.58,3176215.0
2026-02-12,27.55,27.25,27.64,27.01,5739300.0
2026-02-13,27.36,26.75,27.45,26.7,5816150.0
2026-02-24,26.81,26.92,27.1,26.76,3600600.0
2026-02-25,27.03,26.98,27.26,26.85,3956600.0
2026-02-26,26.99,26.94,27.08,26.77,3751300.0
2026-02-27,26.82,27.26,27.4,26.78,5369476.0
2026-03-02,27.0,26.88,27.27,26.73,4951149.0
2026-03-03,26.87,26.68,27.25,26.67,5760500.0
2026-03-04,26.68,26.01,26.83,25.88,6893213.0
2026-03-05,26.14,26.06,26.24,25.98,3022782.0
2026-03-06,26.09,26.19,26.21,25.95,4648265.0
2026-03-09,25.97,25.9,26.03,25.62,5946449.0
2026-03-10,25.93,26.07,26.18,25.93,3187589.0
2026-03-11,26.12,26.03,26.12,25.91,2760462.0
2026-03-12,26.02,26.01,26.12,25.76,3085109.0
2026-03-13,25.91,26.01,26.17,25.91,2400541.0
2026-03-16,26.02,26.2,26.24,25.91,2698100.0
2026-03-17,26.2,26.21,26.5,26.14,2899110.0
2026-03-18,26.18,26.04,26.26,25.89,2653400.0
2026-03-19,25.88,25.57,25.98,25.51,3622600.0
2026-03-20,25.63,25.4,25.82,25.09,3563793.0
2026-03-23,25.0,24.23,25.14,23.87,6630683.0
2026-03-24,24.39,24.84,24.97,24.32,3878003.0
2026-03-25,24.83,24.88,25.07,24.67,4643104.0
2026-03-26,24.88,24.54,24.96,24.42,1989820.0
2026-03-27,24.35,24.67,24.79,24.35,2283800.0
2026-03-30,24.55,25.09,25.12,24.46,3525094.0
2026-03-31,25.0,25.27,25.69,25.0,4346845.0
2026-04-01,25.45,25.54,25.65,25.02,3593716.0
2026-04-02,25.54,26.0,26.07,25.35,5011700.0
2026-04-03,25.95,25.64,25.95,25.46,2641400.0
2026-04-07,25.69,25.4,25.76,25.22,2877000.0
2026-04-08,25.66,25.83,25.85,25.56,3878043.0
2026-04-09,25.8,25.73,25.87,25.61,2771100.0
2026-04-10,25.8,25.79,25.98,25.66,2153700.0
2026-04-13,25.83,25.52,25.85,25.51,2002393.0
2026-04-14,25.59,25.41,25.69,25.23,2422300.0
2026-04-15,25.41,25.55,25.65,25.41,2871300.0
2026-04-16,25.7,25.75,26.18,25.55,2890100.0
2026-04-17,25.76,25.37,25.8,25.35,2550300.0
2026-04-20,25.35,25.12,25.38,25.05,3408401.0
2026-04-21,25.04,25.27,25.43,25.03,2811882.0
2026-04-22,25.19,25.01,25.28,24.9,4089206.0
2026-04-23,25.0,24.9,25.18,24.83,2357000.0
2026-04-24,24.91,25.1,25.17,24.75,2381366.0
2026-04-27,25.04,24.94,25.28,24.79,3049243.0
2026-04-28,24.94,24.94,25.19,24.8,2896720.0
2026-04-29,24.83,24.87,25.36,24.8,4358441.0
2026-04-30,24.9,24.54,24.99,24.5,4714520.0
2026-05-06,24.62,24.72,24.92,24.45,4134093.0
2026-05-07,24.78,24.82,25.0,24.73,3269985.0
2026-05-08,24.75,24.81,24.88,24.63,2520558.0
2026-05-11,24.81,24.82,24.88,24.62,3870832.0
2026-05-12,24.88,24.59,24.96,24.56,3285650.0
2026-05-13,24.59,24.31,24.62,24.26,3434224.0
2026-05-14,24.41,24.16,24.5,24.13,3730624.0
2026-05-15,24.21,23.74,24.31,23.62,4660042.0
2026-05-18,23.74,22.53,23.76,22.0,12268537.0
2026-05-19,22.48,22.76,22.76,22.31,5849178.0
2026-05-20,21.77,21.58,21.82,21.2,6288738.0
2026-05-21,21.69,21.14,21.96,21.11,6824789.0
2026-05-22,22.01,22.48,22.53,21.75,12582041.0
2026-05-25,22.03,21.99,22.34,21.72,7579081.0
2026-05-26,21.98,22.49,22.55,21.78,7018391.0
2026-05-27,22.28,22.76,22.84,22.16,6341104.0
2026-05-28,22.66,22.32,22.82,22.2,4992020.0
2026-05-29,22.55,23.05,23.36,22.39,8458705.0
2026-06-01,22.85,23.24,23.25,22.41,7686185.0
2026-06-02,23.19,23.13,23.6,22.94,6446203.0
2026-06-03,23.12,22.55,23.13,22.07,9646223.0
2026-06-04,22.31,21.98,22.54,21.83,5733600.0
2026-06-05,21.84,22.17,22.18,21.76,4830600.0
2026-06-08,21.9,22.2,22.36,21.47,5756115.0
2026-06-09,22.2,21.91,22.3,21.72,5703000.0
