date,open,close,high,low,volume
2025-09-02,55.91,53.13,55.98,52.59,16546244.0
2025-09-03,53.14,52.49,53.98,51.8,13692533.0
2025-09-04,52.42,50.18,52.69,49.13,14074925.0
2025-09-05,50.39,51.29,51.45,49.7,9360636.0
2025-09-08,51.1,50.9,51.41,50.08,8218327.0
2025-09-09,50.93,49.4,50.93,49.33,7164500.0
2025-09-10,49.6,49.44,50.32,49.3,6658622.0
2025-09-11,50.0,51.51,51.51,49.11,13540695.0
2025-09-12,51.55,52.41,53.9,50.75,17716380.0
2025-09-15,52.2,52.13,52.75,51.33,10286251.0
2025-09-16,52.41,52.04,52.58,51.42,9118694.0
2025-09-17,51.88,51.93,52.58,51.42,8910960.0
2025-09-18,51.9,54.08,56.55,51.84,23486310.0
2025-09-19,53.48,54.48,55.23,53.0,16879853.0
2025-09-22,54.48,55.03,55.9,53.89,17404890.0
2025-09-23,54.48,52.5,54.48,51.45,16360614.0
2025-09-24,53.39,52.63,53.5,51.83,9890663.0
2025-09-25,52.03,54.22,56.18,51.83,17323136.0
2025-09-26,54.11,53.0,54.54,52.85,9385819.0
2025-09-29,52.99,52.41,53.0,51.91,6350432.0
2025-09-30,52.9,52.45,53.29,51.88,7869720.0
2025-10-09,52.83,55.7,57.26,52.72,23547894.0
2025-10-10,55.31,53.72,56.37,53.48,12302883.0
2025-10-13,51.0,53.35,53.87,50.5,11720670.0
2025-10-14,53.36,52.07,54.09,51.77,10254649.0
2025-10-15,53.7,52.32,53.98,50.93,9036870.0
2025-10-16,52.33,50.77,52.41,50.7,8630691.0
2025-10-17,50.7,48.78,52.15,48.77,10514354.0
2025-10-20,49.12,49.76,50.34,48.91,6227541.0
2025-10-21,49.77,50.19,50.58,49.5,6252257.0
2025-10-22,50.01,52.44,55.21,49.63,23554888.0
2025-10-23,51.0,50.49,51.09,49.65,14787898.0
2025-10-24,51.2,50.6,51.2,50.11,8231071.0
2025-10-27,50.5,51.08,51.75,50.5,9041840.0
2025-10-28,50.82,51.78,52.5,50.62,11851217.0
2025-10-29,51.0,50.62,51.48,50.13,8746325.0
2025-10-30,50.49,49.82,50.88,49.55,7630082.0
2025-10-31,49.9,49.99,50.15,49.36,5911734.0
2025-11-03,50.32,50.11,50.55,49.52,5822684.0
2025-11-04,50.0,48.53,50.08,47.89,7619404.0
2025-11-05,47.5,47.8,48.16,47.21,4767930.0
2025-11-06,47.81,48.02,48.54,47.8,4721880.0
2025-11-07,48.13,47.06,48.35,47.05,6772341.0
2025-11-10,47.0,47.28,47.3,46.15,4885006.0
2025-11-11,47.0,46.32,47.38,46.3,5604799.0
2025-11-12,46.03,45.29,46.13,44.85,5914869.0
2025-11-13,45.3,45.67,46.21,45.0,4630997.0
2025-11-14,45.29,45.39,46.04,45.2,4066600.0
2025-11-17,45.8,46.08,46.38,45.55,4355201.0
2025-11-18,45.8,45.73,46.26,45.59,3978849.0
2025-11-19,45.78,44.6,46.05,44.5,4767083.0
2025-11-20,45.0,44.43,45.16,44.4,4838996.0
2025-11-21,44.51,42.9,44.8,42.86,5695400.0
2025-11-24,43.07,43.67,43.83,42.75,5018959.0
2025-11-25,43.57,44.28,44.75,43.56,5003363.0
2025-11-26,44.35,43.95,45.0,43.79,5096284.0
2025-11-27,43.77,43.81,44.48,43.7,3358661.0
2025-11-28,43.8,44.64,44.73,43.38,4215471.0
2025-12-01,44.31,44.65,44.7,43.89,4399560.0
2025-12-02,44.49,43.6,44.49,43.59,3567144.0
2025-12-03,43.52,42.84,43.82,42.68,3596525.0
2025-12-04,42.8,42.6,42.99,42.15,2976902.0
2025-12-05,42.55,43.03,43.22,42.2,3145105.0
2025-12-08,43.03,43.35,43.6,42.95,3873233.0
2025-12-09,43.37,42.81,43.87,42.71,4554721.0
2025-12-10,42.3,42.86,42.99,42.08,3790965.0
2025-12-11,42.72,41.6,42.86,41.6,4634998.0
2025-12-12,41.5,42.24,42.66,41.32,4412313.0
2025-12-15,42.05,44.5,46.15,41.7,16064252.0
2025-12-16,43.0,43.75,44.5,42.6,8480808.0
2025-12-17,43.77,44.57,44.9,43.38,7369664.0
2025-12-18,44.43,43.66,44.85,43.65,5547303.0
2025-12-19,44.1,43.62,44.16,43.25,5147672.0
2025-12-22,43.57,44.36,44.79,43.3,6193200.0
2025-12-23,44.2,44.77,45.34,43.68,7649909.0
