date,open,close,high,low,volume
2025-09-02,37.6,36.74,37.95,35.88,14342325.0
2025-09-03,36.6,35.13,37.11,35.0,8714438.0
2025-09-04,35.0,35.64,36.88,34.84,9453476.0
2025-09-05,35.29,36.15,36.2,33.75,10490246.0
2025-09-08,35.7,37.26,37.86,35.65,12608611.0
2025-09-09,37.1,38.17,38.5,36.0,17063249.0
2025-09-10,37.84,37.61,38.79,37.36,13225166.0
2025-09-11,37.25,37.86,37.96,36.85,9989372.0
2025-09-12,37.87,37.14,38.06,37.14,9490762.0
2025-09-15,37.14,38.02,38.5,36.82,10357409.0
2025-09-16,38.02,38.5,38.5,37.38,10936992.0
2025-09-17,38.2,38.39,39.33,37.96,12795067.0
2025-09-18,38.1,38.4,39.88,37.61,18118131.0
2025-09-19,38.02,39.52,39.73,37.0,20609879.0
2025-09-22,39.1,38.23,39.8,38.01,12778723.0
2025-09-23,38.0,36.39,38.0,35.84,10054508.0
2025-09-24,36.62,36.49,36.88,36.05,5907034.0
2025-09-25,36.5,36.1,36.79,36.1,4454081.0
2025-09-26,35.88,34.7,35.88,34.7,6035480.0
2025-09-29,34.7,35.66,35.74,34.37,5292525.0
2025-09-30,35.67,35.25,36.35,35.12,4801291.0
2025-10-09,35.6,35.08,35.6,34.8,4430891.0
2025-10-10,35.21,34.46,35.21,34.45,3496600.0
2025-10-13,32.51,34.02,34.28,31.98,3558778.0
2025-10-14,34.22,33.04,34.44,32.98,3838900.0
2025-10-15,33.05,33.81,34.0,32.88,3245416.0
2025-10-16,33.99,33.39,34.11,33.23,3476420.0
2025-10-17,33.4,32.19,33.55,32.19,3701234.0
2025-10-20,32.47,33.06,33.2,32.47,3204245.0
2025-10-21,33.1,33.33,33.33,32.73,2333000.0
2025-10-22,33.14,33.24,33.75,33.0,2178383.0
2025-10-23,33.2,33.05,33.2,32.49,2288800.0
2025-10-24,33.0,33.45,33.7,32.99,2720242.0
2025-10-27,33.45,33.96,34.2,33.41,4187908.0
2025-10-28,33.95,34.55,35.62,33.62,7036064.0
2025-10-29,34.51,34.8,35.15,33.94,4822000.0
2025-10-30,33.49,31.53,33.49,31.51,12240943.0
2025-10-31,31.53,31.6,31.8,31.1,3861917.0
2025-11-03,31.55,31.4,31.73,31.15,2897197.0
2025-11-04,31.41,30.34,31.47,30.14,5171717.0
2025-11-05,29.96,30.96,31.28,29.96,4094649.0
2025-11-06,30.82,30.38,31.1,30.2,3249843.0
2025-11-07,30.28,30.21,30.68,30.1,2221500.0
2025-11-10,30.4,30.33,30.47,30.15,1676819.0
2025-11-11,30.37,30.21,30.47,30.16,2004055.0
2025-11-12,30.11,30.16,30.2,29.88,2086700.0
2025-11-13,30.21,30.28,30.52,30.07,2357200.0
2025-11-14,30.16,30.6,31.08,30.09,3904221.0
2025-11-17,30.63,30.17,30.8,30.09,2458100.0
2025-11-18,30.07,29.55,30.11,29.45,2696100.0
