date,open,close,high,low,volume
2025-09-02,5.48,5.68,5.72,5.42,56731975.0
2025-09-03,5.65,5.42,5.65,5.34,38872703.0
2025-09-04,5.38,5.38,5.52,5.27,29572400.0
2025-09-05,5.36,5.42,5.42,5.3,22291132.0
2025-09-08,5.42,5.39,5.43,5.34,18017600.0
2025-09-09,5.38,5.58,5.68,5.34,46347472.0
2025-09-10,5.51,5.47,5.53,5.42,26285100.0
2025-09-11,5.44,5.45,5.45,5.36,19633801.0
2025-09-12,5.45,5.38,5.46,5.36,17519844.0
2025-09-15,5.44,5.31,5.46,5.31,18544572.0
2025-09-16,5.32,5.34,5.37,5.25,15515405.0
2025-09-17,5.37,5.41,5.45,5.26,24636374.0
2025-09-18,5.36,5.23,5.38,5.17,24066319.0
2025-09-19,5.21,5.46,5.74,5.12,44490532.0
2025-09-22,5.47,5.37,5.59,5.34,28355560.0
2025-09-23,5.36,5.43,5.46,5.16,24977998.0
2025-09-24,5.4,5.55,5.69,5.33,36878480.0
2025-09-25,5.53,5.54,5.63,5.46,26976500.0
2025-09-26,5.58,5.45,5.73,5.45,27032900.0
2025-09-29,5.51,5.38,5.53,5.35,20362800.0
2025-09-30,5.38,5.36,5.48,5.31,17964100.0
2025-10-09,5.36,5.41,5.44,5.27,17049606.0
2025-10-10,5.37,5.49,5.57,5.36,20028244.0
2025-10-13,5.32,5.53,5.6,5.28,25144820.0
2025-10-14,5.55,5.57,5.65,5.51,28041003.0
2025-10-15,5.65,5.63,5.68,5.56,25822899.0
2025-10-16,5.63,5.56,5.71,5.55,24799200.0
2025-10-17,5.55,5.43,5.58,5.4,20488400.0
2025-10-20,5.51,5.45,5.52,5.42,12288958.0
2025-10-21,5.45,5.6,5.6,5.39,22296822.0
2025-10-22,5.57,5.81,6.15,5.57,60270944.0
2025-10-23,5.89,5.75,5.93,5.67,35546917.0
2025-10-24,5.77,6.33,6.33,5.69,51575140.0
2025-10-27,6.65,6.96,6.96,6.64,75378612.0
2025-10-28,7.6,7.66,7.66,7.31,53463126.0
2025-10-29,7.98,7.0,8.43,7.0,207288946.0
2025-10-30,6.82,7.19,7.5,6.5,175816896.0
2025-10-31,6.77,6.47,6.86,6.47,141030553.0
2025-11-03,6.39,6.49,6.61,6.25,85828468.0
2025-11-04,6.35,6.5,6.56,6.3,60232990.0
2025-11-05,6.44,6.59,6.61,6.39,64604790.0
2025-11-06,6.53,6.37,6.56,6.34,47325605.0
2025-11-07,6.44,6.39,6.49,6.36,42793346.0
2025-11-10,6.4,6.73,6.86,6.39,80178098.0
2025-11-11,6.73,6.91,7.17,6.7,82923366.0
2025-11-12,6.87,6.95,6.95,6.72,51906141.0
2025-11-13,6.88,7.05,7.13,6.82,58541695.0
2025-11-14,7.0,7.13,7.33,6.97,65435689.0
2025-11-17,7.18,7.16,7.46,7.1,67047521.0
2025-11-18,7.14,7.01,7.2,6.95,54158299.0
2025-11-19,6.98,6.88,7.05,6.79,34249679.0
2025-11-20,6.87,6.7,6.99,6.66,31320185.0
2025-11-21,6.63,6.34,6.69,6.33,34098938.0
2025-11-24,6.35,6.43,6.46,6.26,28548361.0
2025-11-25,6.43,6.4,6.47,6.36,20071700.0
2025-11-26,6.49,6.43,6.58,6.39,27219842.0
2025-11-27,6.4,6.34,6.46,6.33,20965500.0
2025-11-28,6.34,6.46,6.46,6.27,23151900.0
