date,open,close,high,low,volume
2025-09-02,21.31,19.6,21.4,19.6,202488430.0
2025-09-03,19.75,19.09,19.86,18.88,143990172.0
2025-09-04,19.31,18.2,19.46,17.83,154758929.0
2025-09-05,18.3,19.01,19.13,18.02,114500182.0
2025-09-08,19.2,18.87,19.87,18.52,116753806.0
2025-09-09,18.7,18.64,19.28,18.31,85279757.0
2025-09-10,18.66,19.12,19.45,18.66,118950219.0
2025-09-11,19.2,21.03,21.03,19.19,145709318.0
2025-09-12,21.19,22.47,23.13,21.08,305055258.0
2025-09-15,22.32,22.17,22.85,21.88,143625123.0
2025-09-16,22.1,22.28,22.56,21.19,156339513.0
2025-09-17,22.47,22.38,22.86,21.85,131129496.0
2025-09-18,22.39,23.24,24.22,22.1,218287554.0
2025-09-19,23.99,23.64,24.65,23.38,183500804.0
2025-09-22,23.65,23.98,24.75,22.87,137979106.0
2025-09-23,24.82,23.26,25.09,22.47,159606491.0
2025-09-24,22.8,22.95,23.08,22.2,139599179.0
2025-09-25,22.95,22.58,23.05,21.94,90258608.0
2025-09-26,22.59,22.25,23.56,22.25,110227989.0
2025-09-29,22.26,22.38,22.76,22.25,79197110.0
2025-09-30,22.61,22.12,23.21,21.89,95663539.0
2025-10-09,22.12,22.5,23.03,22.1,105891576.0
2025-10-10,22.42,21.01,22.49,20.85,107504137.0
2025-10-13,19.48,20.22,20.4,19.48,95377314.0
2025-10-14,20.62,18.76,20.72,18.55,114073440.0
2025-10-15,18.81,20.64,20.64,18.73,107980662.0
2025-10-16,20.59,20.81,21.63,20.4,122373356.0
2025-10-17,20.77,19.53,20.87,19.43,88541892.0
2025-10-20,19.73,19.48,20.24,19.33,62093631.0
2025-10-21,19.58,19.89,20.18,19.4,59222937.0
2025-10-22,19.69,19.67,19.88,19.3,45943740.0
2025-10-23,19.58,19.04,19.75,18.66,60289814.0
2025-10-24,19.43,20.3,20.44,19.43,87623727.0
2025-10-27,20.66,21.04,21.28,20.36,107312764.0
2025-10-28,20.79,21.43,21.88,20.66,103257513.0
2025-10-29,21.58,21.8,22.0,21.46,83692695.0
2025-10-30,21.55,21.22,21.83,21.16,72901317.0
2025-10-31,21.71,21.37,22.0,20.42,109521078.0
2025-11-03,21.06,21.33,21.47,20.46,71125526.0
2025-11-04,21.38,21.31,22.07,20.9,90724069.0
2025-11-05,20.5,21.66,21.85,20.43,76093937.0
2025-11-06,21.75,21.98,22.05,21.21,104112017.0
2025-11-07,21.65,22.58,23.15,21.52,136989141.0
2025-11-10,22.58,21.77,22.9,21.0,113754903.0
2025-11-11,22.6,23.08,23.95,22.37,265471997.0
2025-11-12,22.09,21.23,22.29,20.88,169444437.0
2025-11-13,21.05,21.04,21.69,20.83,90458888.0
2025-11-14,20.6,20.2,20.64,19.88,77602932.0
2025-11-17,20.19,21.01,21.4,20.08,82404865.0
2025-11-18,20.8,21.16,21.86,20.68,76124192.0
2025-11-19,21.01,20.58,21.28,20.4,52039687.0
2025-11-20,21.11,19.86,21.2,19.68,72544146.0
2025-11-21,19.3,18.66,19.57,18.63,76069471.0
2025-11-24,18.86,19.23,19.67,18.41,73270072.0
2025-11-25,19.29,20.1,20.42,19.13,92446166.0
2025-11-26,19.89,19.94,20.56,19.76,69761558.0
2025-11-27,20.0,20.19,20.62,19.9,77297887.0
2025-11-28,20.1,21.52,21.87,20.07,118874995.0
2025-12-01,21.74,21.75,22.09,21.54,83291064.0
2025-12-02,21.79,21.47,21.95,21.41,62563709.0
2025-12-03,21.6,21.33,21.97,21.18,65214676.0
2025-12-04,21.22,21.54,21.87,21.07,56228653.0
2025-12-05,21.5,21.32,21.58,20.7,58073570.0
2025-12-08,21.4,21.75,22.0,21.26,76885594.0
2025-12-09,21.65,21.9,22.24,21.48,83481469.0
2025-12-10,21.75,21.85,22.07,21.54,69791958.0
2025-12-11,21.73,20.67,21.86,20.65,89727962.0
2025-12-12,20.61,20.17,20.66,19.48,97103012.0
2025-12-15,19.99,19.51,20.15,19.45,61822028.0
2025-12-16,19.46,19.16,19.66,18.95,51810500.0
2025-12-17,19.16,19.62,19.64,18.97,64975962.0
2025-12-18,19.27,19.3,19.86,19.11,47588075.0
2025-12-19,19.58,19.2,19.75,19.13,51912169.0
2025-12-22,19.31,20.06,20.34,19.3,73643579.0
2025-12-23,19.97,20.14,20.52,19.75,65985249.0
2025-12-24,20.13,21.21,21.55,20.08,101165440.0
2025-12-25,21.11,20.93,21.38,20.76,54488893.0
2025-12-26,21.0,21.55,22.33,20.55,128972230.0
2025-12-29,21.52,21.92,22.28,21.15,122252738.0
2025-12-30,21.85,21.7,22.22,21.56,76104942.0
2025-12-31,21.81,21.17,21.88,21.13,60159175.0
2026-01-05,21.43,22.27,22.46,21.05,111068425.0
2026-01-06,22.27,21.85,22.38,21.58,87040661.0
2026-01-07,21.93,22.31,22.84,21.93,97728650.0
2026-01-08,22.09,22.26,22.89,21.9,85033950.0
2026-01-09,22.13,22.49,23.12,21.4,110462145.0
2026-01-12,22.91,22.98,23.58,22.73,101295065.0
2026-01-13,23.0,22.1,23.0,21.9,99488892.0
2026-01-14,22.11,22.4,22.75,21.85,111752456.0
2026-01-15,22.26,22.75,22.85,22.04,79670110.0
2026-01-16,23.0,23.36,23.68,22.92,95007145.0
2026-01-19,23.79,24.22,25.0,23.46,132772188.0
2026-01-20,24.17,23.5,24.68,23.08,112472308.0
2026-01-21,23.22,25.45,25.85,23.22,207903001.0
2026-01-22,25.87,25.87,26.11,25.18,146477724.0
2026-01-23,25.79,25.11,25.8,24.91,128827192.0
2026-01-26,25.29,24.49,25.34,23.68,134877608.0
