date,open,close,high,low,volume
2025-09-02,40.63,39.32,40.91,38.37,2589897.0
2025-09-03,39.32,38.12,39.54,38.05,1494890.0
2025-09-04,38.12,37.43,38.92,36.85,1841658.0
2025-09-05,37.56,38.13,38.19,37.32,1461058.0
2025-09-08,38.18,38.57,38.69,37.89,1369300.0
2025-09-09,38.79,37.58,38.79,37.33,1301700.0
2025-09-10,37.76,37.88,38.19,37.51,955669.0
2025-09-11,38.0,40.13,40.15,37.6,3334200.0
2025-09-12,39.99,39.46,40.4,39.41,1815500.0
2025-09-15,39.46,38.87,39.64,38.7,1163900.0
2025-09-16,38.89,39.38,39.58,38.5,1135000.0
2025-09-17,39.38,39.17,39.96,39.06,1269200.0
2025-09-18,39.1,38.91,40.18,38.48,2046900.0
2025-09-19,38.85,38.42,39.4,38.25,1218800.0
2025-09-22,38.6,38.25,38.65,37.99,1024600.0
2025-09-23,38.38,38.03,39.1,36.86,1666500.0
2025-09-24,38.04,40.32,41.4,37.81,4951384.0
2025-09-25,39.8,40.2,40.96,39.2,3725087.0
2025-09-26,39.9,39.35,40.88,39.35,2491387.0
2025-09-29,39.58,38.7,39.81,38.65,1800869.0
2025-09-30,38.64,38.81,39.47,38.48,1544300.0
2025-10-09,39.07,39.92,40.14,39.07,2324790.0
2025-10-10,39.7,39.0,39.7,38.72,1575700.0
2025-10-13,37.25,38.54,38.76,36.18,1366211.0
2025-10-14,38.67,37.0,39.0,36.76,1617313.0
2025-10-15,37.23,37.49,37.62,36.71,1032200.0
2025-10-16,37.22,36.83,37.52,36.65,963205.0
2025-10-17,36.69,35.51,37.08,35.5,1141700.0
2025-10-20,36.18,36.37,36.58,36.03,861199.0
2025-10-21,36.41,37.08,37.28,36.27,890700.0
2025-10-22,37.0,37.3,37.77,36.72,803000.0
2025-10-23,37.5,37.7,37.7,36.74,764900.0
2025-10-24,37.88,38.76,38.8,37.46,1413000.0
2025-10-27,38.88,39.0,39.15,38.46,1536592.0
2025-10-28,39.0,39.19,39.22,38.5,1233900.0
2025-10-29,39.4,39.4,40.3,38.9,2261600.0
2025-10-30,39.1,38.35,39.42,38.3,1512731.0
2025-10-31,38.2,38.78,39.0,38.05,1338800.0
2025-11-03,38.57,38.81,38.99,38.51,884500.0
2025-11-04,38.81,38.89,38.99,38.47,1005903.0
2025-11-05,38.68,38.9,39.37,38.55,887300.0
2025-11-06,38.91,38.9,39.2,38.77,807900.0
2025-11-07,38.61,38.35,38.79,38.31,929214.0
2025-11-10,38.47,39.62,40.27,38.35,2446800.0
2025-11-11,39.62,39.19,39.72,38.9,1304700.0
2025-11-12,39.01,38.95,39.25,38.41,919600.0
2025-11-13,38.94,38.82,38.97,38.41,840700.0
2025-11-14,38.72,38.7,39.2,38.56,932200.0
2025-11-17,38.73,39.09,39.22,38.54,922700.0
2025-11-18,39.13,38.78,39.13,38.6,809300.0
2025-11-19,38.8,37.62,39.03,37.42,1005400.0
2025-11-20,37.82,37.85,38.36,37.35,820300.0
2025-11-21,37.61,35.68,37.84,35.3,1511600.0
2025-11-24,35.81,36.22,36.3,35.35,1291600.0
2025-11-25,36.23,37.2,37.6,36.22,1105900.0
2025-11-26,37.2,36.58,37.49,36.28,847100.0
2025-11-27,36.56,37.4,38.08,36.5,1195300.0
2025-11-28,37.47,37.92,37.97,37.18,897600.0
2025-12-01,37.93,38.78,39.35,37.93,1571400.0
2025-12-02,38.66,38.4,38.8,38.27,794700.0
2025-12-03,38.57,37.78,38.57,37.6,677900.0
2025-12-04,37.61,37.44,37.96,36.9,673982.0
2025-12-05,37.4,37.84,37.98,36.92,630159.0
2025-12-08,38.0,38.71,38.98,37.7,1076935.0
2025-12-09,38.9,38.66,39.19,38.26,665317.0
2025-12-10,38.66,37.91,38.69,37.8,889100.0
2025-12-11,38.0,36.8,38.0,36.74,1032359.0
2025-12-12,36.68,36.24,37.07,36.15,993101.0
2025-12-15,35.88,36.05,36.6,35.63,712500.0
2025-12-16,35.99,35.35,36.15,35.35,825800.0
2025-12-17,35.32,35.84,35.97,34.54,918413.0
2025-12-18,35.5,36.17,36.49,35.5,934041.0
2025-12-19,36.03,36.24,36.5,36.03,573200.0
2025-12-22,36.24,36.63,37.09,36.24,735900.0
2025-12-23,36.63,36.22,36.69,36.0,791700.0
2025-12-24,36.11,37.3,37.5,36.0,968500.0
2025-12-25,37.12,37.17,37.45,36.87,728000.0
2025-12-26,37.37,36.74,37.37,36.55,944674.0
2025-12-29,37.3,36.8,37.3,36.5,735763.0
2025-12-30,36.6,36.46,37.24,36.4,829500.0
2025-12-31,36.47,39.0,39.5,36.3,4416911.0
2026-01-05,38.1,39.2,39.57,37.76,5246426.0
2026-01-06,39.01,38.47,39.19,38.42,2192032.0
2026-01-07,38.47,39.34,40.4,38.1,3759460.0
2026-01-08,38.99,39.1,39.85,38.99,2257082.0
2026-01-09,39.07,39.6,39.76,38.83,1997361.0
2026-01-12,39.66,40.31,40.48,39.0,2645515.0
2026-01-13,40.24,39.09,40.25,38.91,1967219.0
2026-01-14,39.09,41.15,41.62,39.0,5984251.0
2026-01-15,40.37,40.95,41.99,40.1,3966988.0
2026-01-16,40.95,41.71,41.77,40.2,3371609.0
2026-01-19,41.29,41.1,41.31,40.1,2694437.0
2026-01-20,40.86,40.5,41.96,40.0,2763235.0
2026-01-21,40.04,41.4,41.74,39.81,2261992.0
2026-01-22,41.9,42.42,42.55,41.22,3084325.0
2026-01-23,42.39,41.84,42.78,41.54,2032400.0
2026-01-26,41.9,42.75,43.68,41.65,4312669.0
2026-01-27,42.65,42.93,43.1,40.77,3057966.0
2026-01-28,42.7,41.64,42.82,41.41,1991313.0
2026-01-29,41.58,40.25,41.78,40.0,2014271.0
2026-01-30,39.97,40.9,41.35,39.6,1577042.0
2026-02-02,40.52,40.93,42.09,40.4,2201011.0
2026-02-03,41.55,42.12,42.58,41.37,2165800.0
2026-02-04,42.12,41.81,42.45,41.36,1153700.0
2026-02-05,41.8,41.6,42.3,41.34,1182800.0
2026-02-06,41.18,41.58,42.38,41.0,1070194.0
2026-02-09,42.14,42.36,42.6,41.61,1252230.0
2026-02-10,42.29,42.25,42.82,42.12,1084556.0
2026-02-11,42.25,42.7,43.39,42.01,1668100.0
2026-02-12,42.55,42.47,43.06,42.22,1394312.0
2026-02-13,42.11,42.52,43.15,42.11,1315625.0
2026-02-24,43.1,43.25,43.86,42.67,1829372.0
2026-02-25,43.41,43.84,44.0,43.1,1917976.0
2026-02-26,43.84,44.82,45.1,43.35,3020600.0
2026-02-27,44.8,44.5,44.82,43.67,2007269.0
2026-03-02,45.12,50.0,53.4,45.01,12672869.0
2026-03-03,50.43,47.46,50.75,46.72,9146932.0
2026-03-04,47.23,48.25,49.7,46.88,6079107.0
2026-03-05,48.57,46.8,50.46,46.32,5446982.0
2026-03-06,45.97,50.03,50.6,45.63,5917454.0
2026-03-09,48.27,48.78,48.98,46.48,4436161.0
2026-03-10,49.24,58.54,58.54,49.0,8611771.0
2026-03-11,59.14,56.32,60.4,56.11,12774920.0
2026-03-12,55.33,53.79,55.66,53.24,7346160.0
2026-03-13,53.64,59.97,61.77,53.18,12514137.0
2026-03-16,59.28,65.62,69.98,58.6,11988364.0
2026-03-17,66.0,67.39,71.24,64.11,11290608.0
2026-03-18,63.67,64.0,67.77,63.67,9357508.0
2026-03-19,62.0,59.93,62.98,59.53,7248673.0
2026-03-20,60.07,61.86,67.69,59.88,10040777.0
2026-03-23,59.26,57.31,60.66,56.52,7643185.0
2026-03-24,58.49,60.37,61.01,56.9,6386716.0
2026-03-25,61.0,57.95,61.0,56.9,6747647.0
2026-03-26,56.28,55.95,59.46,55.55,5017986.0
2026-03-27,54.48,56.5,57.39,53.0,4608859.0
2026-03-30,55.36,60.28,62.0,55.36,6186320.0
2026-03-31,59.61,57.68,60.78,57.65,3836221.0
2026-04-01,59.44,63.19,63.99,59.41,7301039.0
2026-04-02,62.02,62.3,63.95,60.87,5027404.0
2026-04-03,62.3,60.06,63.55,59.83,3530400.0
2026-04-07,60.4,68.65,69.76,59.6,9401893.0
