date,open,close,high,low,volume
2025-09-02,67.16,66.4,68.86,65.12,18025299.0
2025-09-03,68.18,61.93,68.57,61.43,21624432.0
2025-09-04,61.94,58.02,62.98,56.83,21580888.0
2025-09-05,58.02,61.4,62.81,57.53,15556932.0
2025-09-08,63.0,65.18,67.0,61.0,24836271.0
2025-09-09,63.93,61.61,64.49,60.81,17810454.0
2025-09-10,61.18,60.21,61.6,59.92,9357784.0
2025-09-11,59.9,61.22,61.38,59.8,8221488.0
2025-09-12,61.2,60.81,62.5,60.68,8712093.0
2025-09-15,60.78,59.56,60.79,59.35,10705966.0
2025-09-16,59.32,59.91,60.33,59.01,8115500.0
2025-09-17,59.43,59.61,59.8,58.8,11403140.0
2025-09-18,59.58,59.18,61.01,58.58,12644397.0
2025-09-19,59.21,59.47,60.15,59.02,7282786.0
2025-09-22,59.5,60.56,61.25,59.1,8726978.0
2025-09-23,61.01,59.88,61.11,58.45,9720261.0
2025-09-24,59.51,62.03,62.11,59.08,14683341.0
2025-09-25,62.99,63.09,66.18,62.93,16710295.0
2025-09-26,62.6,60.62,63.16,60.6,11454006.0
2025-09-29,60.25,60.45,61.45,60.1,8847881.0
2025-09-30,60.51,61.61,62.48,60.25,9377827.0
2025-10-09,64.3,65.69,66.22,63.95,24501149.0
2025-10-10,66.6,63.08,66.95,62.82,16905054.0
2025-10-13,60.6,69.39,69.39,60.3,35629253.0
2025-10-14,70.5,66.88,72.0,66.5,29234695.0
2025-10-15,66.33,64.61,67.77,63.23,21328327.0
2025-10-16,64.11,62.15,64.44,62.07,15095423.0
2025-10-17,62.62,61.63,62.88,60.45,15074247.0
2025-10-20,61.57,61.91,63.1,61.33,11026571.0
2025-10-21,61.91,61.49,62.61,61.32,10156595.0
2025-10-22,61.3,61.93,62.66,60.7,9352505.0
2025-10-23,61.7,61.2,61.7,60.0,7298524.0
2025-10-24,61.33,62.2,62.77,61.32,9848470.0
2025-10-27,62.2,63.19,63.9,61.7,14037239.0
2025-10-28,63.02,63.46,65.49,62.88,17722689.0
2025-10-29,63.51,65.88,66.28,63.51,19071361.0
2025-10-30,65.5,64.31,65.77,63.68,13446101.0
2025-10-31,64.3,62.9,64.57,62.64,11621724.0
2025-11-03,62.98,61.58,63.6,60.96,11429340.0
2025-11-04,61.59,59.51,61.72,59.0,13145711.0
2025-11-05,58.99,59.45,59.85,58.8,7356044.0
2025-11-06,59.46,59.71,60.26,59.27,7414896.0
2025-11-07,59.51,58.53,59.51,58.48,7244926.0
2025-11-10,58.93,59.35,59.6,57.8,8191610.0
2025-11-11,59.7,59.87,60.26,58.45,8314332.0
2025-11-12,60.01,59.12,60.01,58.68,4377453.0
2025-11-13,59.02,60.19,60.5,58.6,7513900.0
2025-11-14,59.72,59.19,60.34,59.09,4701400.0
2025-11-17,59.2,59.36,60.25,59.12,4491616.0
2025-11-18,59.2,58.15,59.2,57.81,5708364.0
2025-11-19,58.14,56.83,58.28,56.68,5884105.0
2025-11-20,56.9,55.11,57.3,54.88,7838554.0
2025-11-21,54.5,53.92,54.7,52.67,9251480.0
2025-11-24,54.11,53.79,54.48,52.18,6875378.0
2025-11-25,54.3,54.45,55.37,54.0,6105790.0
2025-11-26,54.45,54.06,54.85,53.97,4347241.0
2025-11-27,54.08,53.98,54.93,53.97,5107425.0
2025-11-28,54.13,53.78,54.15,53.0,4464880.0
2025-12-01,53.9,54.0,54.28,53.41,4581412.0
2025-12-02,54.23,53.23,54.23,53.01,4305363.0
