date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2026-01-05,16.24,16.97,16.24,16.76,41058760.0,685316295.0,828811159.0,0.04953934265260056,
2026-01-06,16.68,17.06,16.55,16.99,30959021.0,520980607.0,828811159.0,0.03735352819978139,1.3723150357995095
2026-01-07,16.94,17.48,16.94,17.28,40831316.0,704250218.0,828811159.0,0.049264920671754614,1.7068864037669274
2026-01-08,17.31,18.14,17.18,17.72,51893065.0,920364240.0,828811159.0,0.06261144584806441,2.54629629629628
2026-01-09,17.72,18.62,17.3,18.62,74599361.0,1354024193.0,828811159.0,0.0900076696481834,5.0790067720090315
2026-01-12,18.71,18.88,18.03,18.44,65489188.0,1200169249.0,828811159.0,0.07901581354070547,-0.9667024704618665
2026-01-13,18.35,18.35,17.37,17.46,47858658.0,845468471.0,828811159.0,0.057743742323334235,-5.314533622559658
2026-01-14,17.28,18.87,17.26,18.19,65323508.0,1182555804.0,828811159.0,0.07881591275727502,4.180985108820168
2026-01-15,18.06,18.06,17.45,17.91,30061223.0,532541082.0,828811159.0,0.03627029230189214,-1.5393073117097367
2026-01-16,17.95,18.24,17.72,17.91,25251403.0,452589854.0,828811159.0,0.03046701619035513,0.0
2026-01-19,17.9,18.09,17.71,17.75,28790273.0,514075701.0,828811159.0,0.03473683080562867,-0.8933556672250154
2026-01-20,17.75,17.88,16.92,17.1,29418391.0,506322911.0,828811159.0,0.03549468498408574,-3.6619718309859106
2026-01-21,16.97,17.3,16.9,17.01,22045048.0,376837203.0,828811159.0,0.02659839670426059,-0.5263157894736858
2026-01-22,17.13,17.27,16.95,17.19,20073839.0,344155802.0,828811159.0,0.024220039489116,1.058201058201047
2026-01-23,17.21,17.45,17.05,17.42,25581660.0,441320637.0,828811159.0,0.030865486935365935,1.3379872018615568
2026-01-26,17.42,18.49,17.25,17.89,61855444.0,1111377587.0,828811159.0,0.07463152894156436,2.6980482204362666
2026-01-27,17.9,17.91,17.01,17.71,33825860.0,589388056.0,828811159.0,0.04081250551791859,-1.0061486864169966
2026-01-28,17.87,18.18,17.59,18.1,46781208.0,838539721.0,828811159.0,0.05644374776088168,2.202145680406553
2026-01-29,18.0,18.25,17.36,17.37,40411946.0,717513780.0,828811159.0,0.048758930862802245,-4.033149171270722
2026-01-30,17.18,17.44,16.54,17.34,28870074.0,491828552.0,828811159.0,0.03483311449960823,-0.17271157167531026
2026-02-02,17.27,17.95,17.1,17.21,22982409.0,400830428.0,828811159.0,0.02772936723937135,-0.7497116493656253
2026-02-03,17.42,18.48,17.21,18.35,62015948.0,1112662660.0,828811159.0,0.0748251846353338,6.624055781522364
2026-02-04,18.4,18.54,17.58,18.07,40011907.0,723721178.0,828811159.0,0.0482762648228292,-1.5258855585831177
2026-02-05,17.86,18.27,17.13,17.7,31189581.0,547757779.0,828811159.0,0.03763170978251754,-2.047592695074718
2026-02-06,17.53,18.95,17.43,18.22,66027153.0,1219861974.0,828811159.0,0.07966489384586098,2.9378531073446235
2026-02-09,18.5,19.55,18.07,19.35,57697583.0,1090869584.0,828811159.0,0.06961487230651536,6.201975850713515
2026-02-10,19.3,19.32,18.87,19.15,26671719.0,510112555.0,828811159.0,0.03218069485476124,-1.033591731266159
2026-02-11,19.08,19.56,18.8,18.98,25539552.0,486541083.0,828811159.0,0.030814681634854773,-0.8877284595300128
