date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2026-01-05,12.58,12.6,12.08,12.37,19962499.0,245665369.0,867229365.0,0.02301870739812875,
2026-01-06,12.38,12.53,12.25,12.36,15735999.0,194764780.0,867229365.0,0.01814514087631246,-0.08084074373484462
2026-01-07,12.28,12.32,12.02,12.09,18006899.0,218272020.0,867229365.0,0.020763709955785456,-2.1844660194174748
2026-01-08,12.08,12.2,12.02,12.13,13854015.0,167949126.0,867229365.0,0.015975029858450424,0.3308519437551727
2026-01-09,12.14,12.68,12.1,12.61,21909053.0,271755157.0,867229365.0,0.025263273920619604,3.9571310799670023
2026-01-12,12.69,12.85,12.41,12.48,20154699.0,252892174.0,867229365.0,0.023240332734812318,-1.0309278350515427
2026-01-13,13.1,13.3,12.87,12.98,44300919.0,578962283.0,867229365.0,0.05108327829743173,4.006410256410264
2026-01-14,13.09,13.73,12.97,13.36,43490860.0,580633772.0,867229365.0,0.05014920130154956,2.927580893682591
2026-01-15,13.35,13.35,12.81,12.85,23837000.0,310033796.0,867229365.0,0.027486384758200616,-3.8173652694610816
2026-01-16,12.95,12.99,12.61,12.76,18993100.0,242458272.0,867229365.0,0.021900895848931498,-0.7003891050583633
2026-01-19,12.8,13.3,12.71,13.25,24103378.0,317580975.0,867229365.0,0.027793544560152202,3.840125391849525
2026-01-20,13.25,13.8,13.19,13.56,21220600.0,287836881.0,867229365.0,0.024469420497540462,2.3396226415094423
2026-01-21,13.54,13.78,13.44,13.54,23053314.0,313870662.0,867229365.0,0.026582718402299487,-0.1474926253687392
2026-01-22,13.41,13.6,13.26,13.34,13059300.0,175031799.0,867229365.0,0.01505864599038341,-1.477104874446078
2026-01-23,13.46,14.44,13.42,14.33,34205110.0,484339720.0,867229365.0,0.03944182632699482,7.421289355322336
2026-01-26,14.65,15.5,14.48,14.75,46467199.0,690561175.0,867229365.0,0.05358121031798779,2.93091416608513
2026-01-27,14.6,14.78,13.98,14.03,28666451.0,407238794.0,867229365.0,0.03305521256190397,-4.881355932203391
2026-01-28,14.28,15.0,14.03,14.81,47008271.0,686763444.0,867229365.0,0.0542051190805791,5.5595153243050754
2026-01-29,14.98,14.99,13.33,13.36,57665119.0,793321788.0,867229365.0,0.06649350371109723,-9.79068197164079
2026-01-30,12.75,13.44,12.6,12.79,37104705.0,478693422.0,867229365.0,0.04278534203001763,-4.266467065868262
2026-02-02,12.15,12.49,12.14,12.16,31790329.0,389913840.0,867229365.0,0.036657348428232706,-4.925723221266609
2026-02-03,12.38,12.78,12.31,12.7,21457397.0,268369723.0,867229365.0,0.02474247052277802,4.4407894736842035
2026-02-04,12.89,12.95,12.41,12.59,16951300.0,212426267.0,867229365.0,0.01954650140335135,-0.8661417322834652
2026-02-05,12.45,12.54,12.28,12.33,11061900.0,136923690.0,867229365.0,0.012755449073152637,-2.065131056393965
2026-02-06,12.26,13.56,12.18,13.56,40788260.0,538312525.0,867229365.0,0.047032840037652554,9.97566909975669
2026-02-09,13.55,14.25,13.42,14.03,54032176.0,755885616.0,867229365.0,0.062304366273390664,3.466076696165188
2026-02-10,14.02,14.06,13.79,13.86,20158290.0,280349519.0,867229365.0,0.023244473507882196,-1.2116892373485344
2026-02-11,13.76,14.05,13.76,13.9,15848799.0,220348309.0,867229365.0,0.01827521027265953,0.28860028860029363
2026-02-12,13.9,14.02,13.83,13.94,12175200.0,169439650.0,867229365.0,0.014039192503588713,0.2877697841726645
2026-02-13,13.81,14.08,13.6,13.65,13966557.0,193334333.0,867229365.0,0.01610480175564627,-2.0803443328550886
2026-02-24,13.95,14.04,12.47,12.48,45665999.0,581653440.0,867229365.0,0.052657348612728305,-8.571428571428575
2026-02-25,12.52,12.62,12.32,12.41,31930863.0,397518218.0,867229365.0,0.03681939783023837,-0.5608974358974339
2026-02-26,12.45,12.49,11.62,11.76,50271868.0,598774507.0,867229365.0,0.05796836457446295,-5.237711522965349
2026-02-27,11.75,11.81,11.54,11.78,27427874.0,321121367.0,867229365.0,0.03162701253779616,0.1700680272108901
