date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2026-01-05,92.04,94.37,90.56,92.83,2404400.0,222648322.0,135775146.0,0.0177086902193425,
2026-01-06,93.01,93.03,86.02,87.29,4140958.0,366014173.0,135775146.0,0.030498645164410282,-5.967898308736396
2026-01-07,87.29,89.4,86.33,86.95,2460300.0,215472763.0,135775146.0,0.018120400327170334,-0.3895062435559704
2026-01-08,86.86,87.63,83.38,83.95,2435610.0,206388917.0,135775146.0,0.017938555558614535,-3.4502587694077103
2026-01-09,85.0,87.4,83.9,86.3,1898379.0,163448144.0,135775146.0,0.013981785738606386,2.7992852888624187
2026-01-12,86.3,87.39,83.88,86.3,2096967.0,179473463.0,135744146.0,0.015447936885617151,0.0
2026-01-13,86.64,88.0,85.0,85.3,1741237.0,150467371.0,135744146.0,0.012827345055454546,-1.1587485515643148
2026-01-14,85.3,86.3,81.5,84.5,2607150.0,217503117.0,135744146.0,0.019206353104906638,-0.9378663540445475
2026-01-15,83.58,85.85,82.52,83.62,1568100.0,131799643.0,135744146.0,0.011551879371652609,-1.0414201183431948
2026-01-16,84.3,89.88,83.78,88.48,2781948.0,242866389.0,135744146.0,0.020494055043817506,5.812006696962446
2026-01-19,89.99,94.0,87.58,92.4,2400998.0,220148446.0,135744146.0,0.017687672512964204,4.430379746835444
2026-01-20,92.87,96.95,91.43,95.8,3367474.0,317654575.0,135744146.0,0.02480750808952012,3.6796536796536605
2026-01-21,95.8,105.38,94.53,105.38,3626754.0,371101101.0,135744146.0,0.026717572041743885,10.000000000000009
2026-01-22,106.56,115.92,104.0,115.92,4997676.0,564623871.0,135744146.0,0.036816880486323145,10.001897893338407
2026-01-23,115.92,123.49,113.5,120.6,5650925.0,672493091.0,135744146.0,0.04162923534102163,4.037267080745344
2026-01-26,119.34,124.58,116.0,117.24,5766169.0,691032359.0,135744146.0,0.04247821486165598,-2.7860696517412964
2026-01-27,116.85,122.6,116.11,118.0,3585118.0,425505402.0,135744146.0,0.02641084794919996,0.64824292050496
2026-01-28,119.55,123.86,116.13,118.7,2843115.0,337287244.0,135744146.0,0.020944660110794024,0.5932203389830581
2026-01-29,117.02,123.5,117.02,119.72,4014850.0,486007369.0,135744146.0,0.02957659772672628,0.8593091828138055
2026-01-30,120.0,120.3,108.77,112.0,4425300.0,500801852.0,135744146.0,0.03260030086306632,-6.448379552288674
2026-02-02,113.0,114.5,106.98,107.52,4026830.0,447004534.0,135744146.0,0.02966485199295445,-4.0000000000000036
2026-02-03,110.02,110.02,105.5,109.61,3028992.0,326657711.0,135744146.0,0.022313978828965485,1.9438244047619069
2026-02-04,110.0,112.5,105.13,111.08,2778395.0,300299415.0,135744146.0,0.02046788080275668,1.34111851108476
2026-02-05,111.08,111.09,107.59,109.5,1751396.0,191731230.0,135744146.0,0.01290218437854403,-1.4223982715160233
2026-02-06,108.78,111.32,107.18,107.57,1965300.0,214377670.0,135744146.0,0.014477972405528264,-1.7625570776255817
2026-02-09,108.0,108.95,101.42,106.49,3155520.0,329294486.0,135744146.0,0.023246085322898565,-1.0039973970437877
2026-02-10,106.95,106.98,103.81,104.86,1763250.0,184881343.0,135744146.0,0.012989510427948768,-1.530660155883179
2026-02-11,104.86,106.49,103.13,105.12,2157500.0,226277126.0,135744146.0,0.01589387140127575,0.24794964714858203
2026-02-12,104.93,108.03,104.09,104.48,1348000.0,142224233.0,135744146.0,0.009930446650715973,-0.60882800608828
2026-02-13,104.1,106.86,103.0,104.49,1163799.0,122019724.0,135744146.0,0.00857347468965623,0.00957120980091819
2026-02-24,107.0,107.4,100.19,101.62,1771100.0,180341590.0,135744146.0,0.013047339809408798,-2.7466743229016988
2026-02-25,102.72,102.72,100.5,101.67,1119088.0,113549588.0,135744146.0,0.008244097686540382,0.04920291281242939
2026-02-26,101.26,101.82,99.38,100.38,1719000.0,172866840.0,135744146.0,0.012663529519718662,-1.2688108586603741
2026-02-27,100.24,102.3,99.66,100.63,1264369.0,127176035.0,135744146.0,0.009314353784361353,0.24905359633393687
2026-03-02,99.78,100.48,96.67,97.65,2019588.0,197334595.0,135744146.0,0.014877901254025348,-2.961343535724925
2026-03-03,97.79,100.96,94.1,94.42,2152746.0,208798933.0,135744146.0,0.01585884963319155,-3.307731694828475
2026-03-04,93.0,96.5,93.0,94.1,1232311.0,116224232.0,135744146.0,0.00907818890399885,-0.3389112476170353
2026-03-05,95.33,96.28,93.0,94.17,1102950.0,104159751.0,135744146.0,0.008125212265138858,0.07438894792775042
2026-03-06,93.74,94.77,92.05,92.8,1705700.0,158925260.0,135744146.0,0.01256555107724498,-1.454815758734207
2026-03-09,90.2,92.0,88.28,91.48,2052307.0,185339148.0,135744146.0,0.015118935589310791,-1.4224137931034386
2026-03-10,92.95,93.0,90.51,92.17,1468514.0,134181019.0,135744146.0,0.0108182492083305,0.754263226934837
2026-03-11,92.3,92.61,90.2,90.2,1528000.0,139356463.0,135744146.0,0.011256470684194367,-2.137354887707499
2026-03-12,90.23,91.15,87.6,88.72,1744416.0,155748437.0,135744146.0,0.012850764113245811,-1.6407982261640863
2026-03-13,89.48,89.62,85.67,86.32,1640370.0,143058654.0,135744146.0,0.012084278021094184,-2.705139765554565
2026-03-16,86.4,86.66,82.2,85.78,2904672.0,244859475.0,135744146.0,0.021398138229843076,-0.6255792400370663
2026-03-17,86.75,86.75,82.24,82.5,1699045.0,142630626.0,135744146.0,0.01251652502200721,-3.823735136395434
2026-03-18,82.38,84.38,80.78,83.37,2353800.0,195004856.0,135744146.0,0.0173399742777858,1.0545454545454636
2026-03-19,82.0,83.0,80.4,80.74,1889100.0,153916210.0,135744146.0,0.013916622231355745,-3.15461197073289
2026-03-20,81.55,82.9,77.0,77.72,1975990.0,157216346.0,135744146.0,0.01455672349951651,-3.7404012880852044
2026-03-23,77.33,77.36,73.55,73.88,2848200.0,213942047.0,135744146.0,0.020982120289739788,-4.940813175501802
2026-03-24,76.77,77.05,73.35,76.83,2179873.0,163963871.0,135744146.0,0.01605868882183693,3.992961559285324
2026-03-25,78.64,79.79,76.88,79.2,1725017.0,135071479.0,135744146.0,0.012707855556437771,3.0847325263569036
2026-03-26,79.33,81.52,78.49,79.35,2150198.0,172252014.0,135744146.0,0.015840079026317642,0.18939393939392257
2026-03-27,78.92,80.9,78.2,80.25,1647317.0,131466275.0,135744146.0,0.012135455181986264,1.1342155009451904
2026-03-30,79.33,80.65,78.2,80.04,1457278.0,115946027.0,135744146.0,0.010735475841440705,-0.26168224299064624
2026-03-31,80.0,80.91,78.68,79.41,1090465.0,87100767.0,135744146.0,0.00803323776481676,-0.7871064467766198
2026-04-01,80.3,82.9,79.5,82.11,1904038.0,154818692.0,135744146.0,0.014026667492534079,3.4000755572346053
2026-04-02,82.15,82.3,79.3,80.55,1378300.0,111020587.0,135744146.0,0.010153660696351503,-1.8998903909389853
2026-04-03,80.56,80.91,78.87,79.33,849079.0,67707736.0,135744146.0,0.0062549953351211185,-1.5145872129112337
2026-04-07,79.07,80.57,79.01,79.92,857759.0,68451390.0,135744146.0,0.00631893916073552,0.7437287280978255
2026-04-08,81.59,84.95,81.04,84.69,1556188.0,130458285.0,135744146.0,0.011464126047837083,5.9684684684684575
2026-04-09,84.11,84.11,82.05,83.17,1261150.0,104687290.0,135744146.0,0.009290640054562647,-1.794780965875542
2026-04-10,83.39,85.0,82.8,83.0,1113520.0,93319213.0,135744146.0,0.008203079343104784,-0.20440062522544267
2026-04-13,82.0,82.47,79.0,79.86,1816300.0,146396402.0,135744146.0,0.013380319177815594,-3.783132530120481
2026-04-14,79.99,80.42,78.26,80.4,1818994.0,144537066.0,135744146.0,0.013400165337516654,0.6761833208114298
2026-04-15,79.92,82.29,79.92,80.41,1525169.0,123982921.0,135744146.0,0.011235615272867826,0.012437810945264971
2026-04-16,80.91,87.18,80.76,86.02,2829362.0,237453915.0,135744146.0,0.02084334450783609,6.976744186046502
2026-04-17,86.13,86.98,83.88,85.65,2134445.0,182535220.0,135744146.0,0.015724029822987727,-0.4301325273192158
2026-04-20,85.6,86.52,83.7,84.05,1942076.0,164327795.0,135744146.0,0.014306885838008808,-1.8680677174547689
2026-04-21,83.74,84.57,82.21,83.4,1640200.0,136424257.0,135744146.0,0.012083025665062565,-0.773349196906592
2026-04-22,83.48,85.2,82.52,84.59,1305736.0,109776408.0,135744146.0,0.009619096207655246,1.426858513189444
2026-04-23,85.0,85.01,81.53,82.3,1614200.0,133327418.0,135744146.0,0.011891488860226798,-2.707175789100369
2026-04-24,81.75,82.45,80.57,81.69,1218628.0,99308630.0,135744146.0,0.008977388977053935,-0.7411907654921057
2026-04-27,81.7,83.04,81.1,82.1,1867198.0,153087878.0,135744146.0,0.013755274573682167,0.5018974170645008
2026-04-28,81.18,82.1,77.22,77.96,2366406.0,186941143.0,135744146.0,0.017432840160930402,-5.042630937880633
2026-04-29,76.78,81.86,76.2,79.52,2369821.0,186949283.0,135744146.0,0.017457997783565563,2.001026167265274
2026-04-30,79.16,81.1,78.83,79.62,1632300.0,130392274.0,135744146.0,0.012024827943593237,0.12575452716299118
2026-05-06,79.8,80.44,78.0,78.86,1814290.0,143120068.0,135744146.0,0.013365511909441753,-0.9545340366742039
2026-05-07,78.86,82.3,78.22,81.0,3233178.0,260153878.0,135744146.0,0.02381817629174226,2.7136697945726596
2026-05-08,81.01,82.99,80.1,82.11,2835029.0,232103519.0,135744146.0,0.0208850921644901,1.3703703703703773
2026-05-11,82.2,83.25,80.77,81.47,2535546.0,207240266.0,135744146.0,0.018678860744388934,-0.7794422116672806
