date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2026-01-05,10.24,10.45,10.18,10.45,7387901.0,76740639.0,374373675.0,0.01973402910875077,
2026-01-06,10.51,10.58,10.4,10.49,7220401.0,75730967.0,374373675.0,0.019286615171325815,0.3827751196172402
2026-01-07,10.47,10.49,10.27,10.37,7459000.0,77281237.0,374373675.0,0.019923943637329734,-1.1439466158246092
2026-01-08,10.33,10.48,10.28,10.46,6189090.0,64527170.0,374373675.0,0.016531851498372583,0.8678881388621162
2026-01-09,10.41,10.68,10.39,10.61,9195501.0,97070625.0,374373675.0,0.024562360053761792,1.434034416825991
2026-01-12,10.63,11.07,10.6,11.06,15308701.0,166776416.0,374373675.0,0.04089149964938106,4.241281809613584
2026-01-13,11.04,11.04,10.61,10.67,11737102.0,126563363.0,374373675.0,0.03135130161061672,-3.5262206148282127
2026-01-14,10.75,10.94,10.6,10.85,12254180.0,132481140.0,374373675.0,0.03273248312665147,1.6869728209934376
2026-01-15,10.85,10.85,10.55,10.65,8281600.0,88088041.0,374373675.0,0.022121213517483567,-1.8433179723502224
2026-01-16,10.68,10.71,10.37,10.54,8725600.0,91476671.0,374373675.0,0.023307194342657774,-1.0328638497652642
2026-01-19,10.52,10.54,10.4,10.49,5953001.0,62297355.0,374373675.0,0.015901227563610076,-0.4743833017077703
2026-01-20,10.54,10.56,10.25,10.33,7937301.0,82440508.0,374373675.0,0.021201546823504617,-1.5252621544327938
2026-01-21,10.2,10.44,10.2,10.36,5573701.0,57607869.0,374373675.0,0.01488806871904121,0.2904162633107443
2026-01-22,10.39,10.49,10.32,10.45,5783700.0,60241111.0,374373675.0,0.015449002924684808,0.8687258687258614
2026-01-23,10.44,10.57,10.38,10.57,7334227.0,76946323.0,374373675.0,0.019590658985303922,1.1483253588516762
2026-01-26,10.6,10.6,10.11,10.27,9570500.0,98434387.0,374373675.0,0.02556403037686878,-2.838221381267747
2026-01-27,10.25,10.34,10.0,10.3,7162200.0,72996805.0,374373675.0,0.019131152851492562,0.2921129503408171
2026-01-28,10.35,10.36,10.01,10.03,7871300.0,79555957.0,374373675.0,0.02102524970539128,-2.6213592233009786
2026-01-29,10.0,10.16,9.8,9.87,8278400.0,82578940.0,374373675.0,0.022112665907932764,-1.5952143569292088
2026-01-30,9.82,9.96,9.77,9.93,7980600.0,78737521.0,374373675.0,0.021317203994110964,0.6079027355623046
2026-02-02,9.75,9.9,9.62,9.62,8452900.0,82266483.0,374373675.0,0.022578777741250104,-3.121852970795569
2026-02-03,9.78,9.86,9.61,9.82,6763902.0,65917366.0,374373675.0,0.01806724791747176,2.07900207900209
2026-02-04,9.83,9.98,9.74,9.79,5665700.0,55737139.0,374373675.0,0.015133809822498871,-0.3054989816700715
2026-02-05,9.73,9.85,9.7,9.76,3753000.0,36698524.0,374373675.0,0.010024743326303593,-0.3064351378958108
2026-02-06,9.71,9.88,9.64,9.8,4078827.0,39994303.0,374373675.0,0.01089506894415052,0.4098360655737876
2026-02-09,9.94,10.02,9.86,10.02,5326201.0,53135368.0,374373675.0,0.014226964542846129,2.244897959183656
2026-02-10,10.02,10.18,10.0,10.07,4664567.0,47182177.0,374373675.0,0.012459655449865699,0.4990019960079861
2026-02-11,10.34,10.34,10.01,10.03,5566400.0,56264558.0,374373675.0,0.01486856681362545,-0.3972194637537285
2026-02-12,10.1,10.15,9.89,10.02,5116001.0,51329677.0,374373675.0,0.013665493440477619,-0.09970089730807485
2026-02-13,10.0,10.12,9.98,10.0,3784201.0,38037858.0,374373675.0,0.010108085190551926,-0.19960079840318778
2026-02-24,10.1,10.16,10.0,10.11,4570300.0,46097830.0,374373675.0,0.012207856228138905,1.0999999999999899
2026-02-25,10.09,10.13,9.88,9.92,7999200.0,79965481.0,374373675.0,0.021366886974625018,-1.879327398615227
2026-02-26,9.93,9.98,9.86,9.9,5696100.0,56492315.0,374373675.0,0.01521501211323152,-0.20161290322580072
