date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg
2026-01-05,19.92,20.18,19.85,20.07,11186337.0,223846942.0,250196612.0,0.04471018576382641,
2026-01-06,20.0,20.49,19.9,20.27,12139655.0,244712329.0,250196612.0,0.04852046118034564,0.9965122072745247
2026-01-07,20.21,20.24,19.95,20.02,8603947.0,172640817.0,250196612.0,0.034388743041812254,-1.2333497779970393
2026-01-08,20.1,22.02,20.08,22.02,26126608.0,566732598.0,250196612.0,0.10442430771204847,9.990009990009984
2026-01-09,21.5,21.74,20.9,21.74,34484267.0,738031243.0,250196612.0,0.1378286729158427,-1.271571298819263
2026-01-12,22.0,22.36,21.59,22.2,25966916.0,572430634.0,250196612.0,0.10378604167509671,2.1159153633854677
2026-01-13,21.76,22.13,21.31,21.38,16316347.0,353324826.0,250196612.0,0.06521410050108913,-3.6936936936937004
2026-01-14,21.38,22.57,21.16,21.98,22359433.0,485788965.0,250196612.0,0.08936744914835218,2.8063610851262855
2026-01-15,21.9,22.56,21.34,21.62,15400679.0,335411490.0,250196612.0,0.06155430673857406,-1.6378525932666088
2026-01-16,21.63,21.87,21.22,21.78,12925407.0,279030358.0,250196612.0,0.051660999310414325,0.7400555041628065
2026-01-19,22.0,22.19,21.73,22.07,13429318.0,294969279.0,250196612.0,0.05367505935691887,1.33149678604223
2026-01-20,22.06,22.3,21.41,21.71,9640041.0,209410227.0,250196612.0,0.03852986226687994,-1.6311735387403714
2026-01-21,21.43,21.94,21.21,21.93,9485326.0,206119473.0,250196612.0,0.03791148858562481,1.013357899585432
2026-01-22,21.84,22.02,21.54,21.76,7652905.0,166632361.0,250196612.0,0.030587564471096836,-0.7751937984496027
2026-01-23,21.62,21.99,21.5,21.75,11062440.0,240807670.0,250196612.0,0.044214987211737306,-0.04595588235294379
2026-01-26,21.76,22.38,21.35,22.19,15457549.0,338937742.0,250196612.0,0.061781607977968944,2.0229885057471364
2026-01-27,22.13,22.13,19.97,20.19,23846378.0,486681266.0,250196612.0,0.09531055520448055,-9.013068949977466
2026-01-28,19.48,19.55,18.56,18.56,20658031.0,392234943.0,250196612.0,0.08256718919918868,-8.073303615651328
2026-01-29,18.5,18.79,18.0,18.11,11048726.0,203129910.0,250196612.0,0.044160174319226995,-2.4245689655172376
2026-01-30,18.0,18.18,17.74,18.18,6803067.0,122591644.0,250196612.0,0.027190883783829976,0.3865267807841022
2026-02-02,17.99,18.15,17.6,17.71,5373238.0,96209599.0,250196612.0,0.021476062193839778,-2.585258525852574
2026-02-03,17.73,18.2,17.73,18.0,5594622.0,100355463.0,250196612.0,0.022360902313097668,1.637492941840768
2026-02-04,18.05,18.4,18.0,18.35,6203432.0,113103156.0,250196612.0,0.024794228628483586,1.9444444444444597
2026-02-05,18.27,18.3,17.9,17.92,4729266.0,85281679.0,250196612.0,0.018902198403869672,-2.3433242506812
2026-02-06,17.91,18.08,17.75,17.8,5473489.0,97969221.0,250196612.0,0.021876751072872243,-0.6696428571428603
2026-02-09,18.0,18.65,18.0,18.34,7912653.0,144573262.0,250196612.0,0.031625740000028456,3.0337078651685445
2026-02-10,18.36,19.13,18.32,18.66,8440350.0,158412688.0,250196612.0,0.033734869279524855,1.7448200654307522
2026-02-11,18.52,18.74,18.3,18.3,6116900.0,112977675.0,250196612.0,0.024448372626244837,-1.9292604501607635
2026-02-12,18.34,19.06,18.34,18.95,9994135.0,188375616.0,250196612.0,0.03994512523614828,3.5519125683060038
2026-02-13,19.36,20.85,19.32,20.85,22788220.0,465140131.0,250196612.0,0.09108124933362408,10.026385224274414
2026-02-24,20.65,20.65,19.98,20.37,24455694.0,497891804.0,250196612.0,0.09774590392934657,-2.302158273381294
2026-02-25,22.22,22.41,20.87,20.88,44206866.0,958803351.0,250196612.0,0.1766885076765148,2.503681885125175
2026-02-26,22.37,22.97,21.58,22.97,34512201.0,786370553.0,250196612.0,0.1379403211103434,10.009578544061304
2026-02-27,25.27,25.27,25.27,25.27,10533350.0,266177755.0,250196612.0,0.04210029031088559,10.013060513713533
2026-03-02,26.85,27.8,26.5,27.8,23884951.0,650418158.0,250196612.0,0.09546472595720042,10.01187178472498
2026-03-03,29.0,30.58,27.21,28.99,100766658.0,2916724145.0,250196612.0,0.40274989015438784,4.280575539568332
2026-03-04,28.87,29.56,27.5,28.21,71019048.0,2026194294.0,250196612.0,0.28385295641013714,-2.6905829596412523
2026-03-05,27.93,28.36,25.39,25.39,64096287.0,1693242783.0,250196612.0,0.2561836728628444,-9.996455157745476
2026-03-06,24.96,27.93,24.63,27.93,82358605.0,2235600156.0,250196612.0,0.329175540554482,10.00393855848758
2026-03-09,26.0,27.25,25.14,26.66,67542741.0,1747717460.0,250196612.0,0.2699586555552559,-4.547081990691016
2026-03-10,26.5,27.5,26.27,26.93,53125318.0,1428249401.0,250196612.0,0.21233428212848862,1.0127531882970775
2026-03-11,27.02,27.72,26.05,26.42,53148786.0,1433666834.0,250196612.0,0.2124280803610562,-1.8937987374675003
2026-03-12,26.21,26.75,24.63,24.94,40544291.0,1029538928.0,250196612.0,0.16204972032155254,-5.601816805450421
2026-03-13,24.49,24.54,23.25,23.37,28022377.0,667728826.0,250196612.0,0.11200142470354475,-6.295108259823579
2026-03-16,23.37,24.69,22.76,24.1,33485574.0,791866650.0,250196612.0,0.13383704012746583,3.123662815575523
2026-03-17,24.07,24.23,22.6,22.69,23219170.0,536615966.0,250196612.0,0.09280369471989493,-5.850622406639006
2026-03-18,23.09,23.7,22.82,23.61,20947586.0,488720528.0,250196612.0,0.08372449903518278,4.05464962538562
2026-03-19,23.01,24.8,22.95,23.48,24510757.0,583735075.0,250196612.0,0.09796598284872059,-0.5506141465480674
2026-03-20,24.01,24.13,22.39,22.46,27713832.0,640101039.0,250196612.0,0.11076821455919635,-4.344122657580918
2026-03-23,22.0,23.34,21.83,22.11,28057279.0,632758107.0,250196612.0,0.11214092299539212,-1.55832591273376
2026-03-24,22.55,22.88,21.5,22.45,22516086.0,498942272.0,250196612.0,0.08999356873785325,1.5377657168701875
2026-03-25,21.93,22.07,20.92,21.28,34418270.0,739223769.0,250196612.0,0.1375648923655289,-5.21158129175946
2026-03-26,21.03,21.76,20.5,20.65,19696652.0,413842493.0,250196612.0,0.07872469512097151,-2.96052631578948
2026-03-27,20.36,21.75,20.1,21.5,20651627.0,427658991.0,250196612.0,0.0825415933290096,4.1162227602905554
2026-03-30,20.55,21.31,20.1,21.04,23592776.0,487526637.0,250196612.0,0.09429694435670456,-2.1395348837209394
2026-03-31,20.95,22.0,20.45,20.81,18414775.0,389215218.0,250196612.0,0.0736012164705092,-1.093155893536124
2026-04-01,21.31,21.73,21.12,21.33,14924180.0,319415221.0,250196612.0,0.059649808527383254,2.4987986544930285
2026-04-02,21.13,21.2,20.33,20.54,11864862.0,245250164.0,250196612.0,0.04742215294266255,-3.703703703703698
2026-04-03,20.74,21.39,20.38,20.67,16280442.0,339342931.0,250196612.0,0.06507059336199165,0.6329113924050667
2026-04-07,20.51,22.5,20.51,21.5,26046620.0,567209862.0,250196612.0,0.10410460713992402,4.015481373971941
